"","State","State_name","County","County_name","Tract","Block_Group","Tot_Population_ACS_08_12","Males_ACS_08_12","Females_ACS_08_12","Pop_25yrs_Over_ACS_08_12","Not_HS_Grad_ACS_08_12","College_ACS_08_12","Prs_Blw_Pov_Lev_ACS_08_12"
"1523",31,"Nebraska",157,"Scotts Bluff County",953400,1,689,260,429,612,35,124,15
"1524",31,"Nebraska",157,"Scotts Bluff County",953400,2,2002,880,1122,1444,128,549,57
"1525",31,"Nebraska",157,"Scotts Bluff County",953500,1,755,389,366,559,25,146,50
"1526",31,"Nebraska",157,"Scotts Bluff County",953500,2,1104,569,535,706,123,95,343
"1527",31,"Nebraska",157,"Scotts Bluff County",953500,3,1320,753,567,765,102,174,535
"1528",31,"Nebraska",157,"Scotts Bluff County",953600,1,986,466,520,709,101,157,66
"1529",31,"Nebraska",157,"Scotts Bluff County",953600,2,847,453,394,604,28,193,17
"1530",31,"Nebraska",157,"Scotts Bluff County",953600,3,1036,446,590,653,110,75,179
"1531",31,"Nebraska",157,"Scotts Bluff County",953700,1,1534,717,817,788,408,0,778
"1532",31,"Nebraska",157,"Scotts Bluff County",953700,2,1062,563,499,707,179,84,254
"1533",31,"Nebraska",157,"Scotts Bluff County",953700,3,908,502,406,578,160,88,209
"1534",31,"Nebraska",157,"Scotts Bluff County",953700,4,975,389,586,442,178,0,294
"1535",31,"Nebraska",157,"Scotts Bluff County",953800,1,854,469,385,620,212,27,44
"1536",31,"Nebraska",157,"Scotts Bluff County",953800,2,949,446,503,598,57,119,68
"1537",31,"Nebraska",157,"Scotts Bluff County",953800,3,782,351,431,543,25,127,21
"1538",31,"Nebraska",157,"Scotts Bluff County",953800,4,1916,741,1175,1143,28,161,310
"1539",31,"Nebraska",157,"Scotts Bluff County",953900,1,898,545,353,500,164,51,330
"1540",31,"Nebraska",157,"Scotts Bluff County",953900,2,353,188,165,330,7,72,14
"1541",31,"Nebraska",157,"Scotts Bluff County",953900,3,1402,632,770,1045,7,268,23
"1542",31,"Nebraska",157,"Scotts Bluff County",953900,4,841,402,439,595,66,140,20
"1543",31,"Nebraska",157,"Scotts Bluff County",953900,5,1989,1041,948,1178,57,338,84
"1544",31,"Nebraska",159,"Seward County",960100,1,1396,727,669,1057,20,343,14
"1545",31,"Nebraska",159,"Seward County",960100,2,1361,720,641,880,75,173,73
"1546",31,"Nebraska",159,"Seward County",960100,3,1510,781,729,1071,70,232,118
"1547",31,"Nebraska",159,"Seward County",960200,1,1399,715,684,854,59,150,173
"1548",31,"Nebraska",159,"Seward County",960200,2,999,499,500,679,44,172,59
"1549",31,"Nebraska",159,"Seward County",960300,1,1360,688,672,986,34,398,25
"1550",31,"Nebraska",159,"Seward County",960300,2,1541,668,873,1066,148,380,25
"1551",31,"Nebraska",159,"Seward County",960300,3,2055,1027,1028,774,52,245,56
"1552",31,"Nebraska",159,"Seward County",960400,1,1143,598,545,807,73,119,41
"1553",31,"Nebraska",159,"Seward County",960400,2,1265,653,612,962,87,244,120
"1554",31,"Nebraska",159,"Seward County",960400,3,1699,1000,699,854,68,238,186
"1555",31,"Nebraska",159,"Seward County",960400,4,1001,505,496,565,49,135,157
"1556",31,"Nebraska",161,"Sheridan County",951600,1,944,470,474,818,125,108,151
"1557",31,"Nebraska",161,"Sheridan County",951600,2,1115,500,615,711,66,155,268
"1558",31,"Nebraska",161,"Sheridan County",951700,1,1256,698,558,834,69,191,149
"1559",31,"Nebraska",161,"Sheridan County",951700,2,627,261,366,385,2,83,70
"1560",31,"Nebraska",161,"Sheridan County",951700,3,895,387,508,657,65,162,196
"1561",31,"Nebraska",161,"Sheridan County",951700,4,595,292,303,505,87,95,80
"1562",31,"Nebraska",163,"Sherman County",970100,1,1305,663,642,872,76,144,117
"1563",31,"Nebraska",163,"Sherman County",970100,2,1006,454,552,793,114,87,126
"1564",31,"Nebraska",163,"Sherman County",970100,3,822,420,402,619,79,92,75
"1565",31,"Nebraska",165,"Sioux County",950100,1,624,312,312,487,32,113,109
"1566",31,"Nebraska",165,"Sioux County",950100,2,638,302,336,427,39,126,7
"1567",31,"Nebraska",167,"Stanton County",962100,1,909,440,469,676,36,88,74
"1568",31,"Nebraska",167,"Stanton County",962100,2,803,377,426,535,59,46,62
"1569",31,"Nebraska",167,"Stanton County",962200,1,1433,753,680,876,14,181,66
"1570",31,"Nebraska",167,"Stanton County",962200,2,969,480,489,611,59,43,219
"1571",31,"Nebraska",167,"Stanton County",962200,3,837,399,438,578,31,96,97
"1572",31,"Nebraska",167,"Stanton County",962200,4,1188,637,551,782,19,181,47
"1573",31,"Nebraska",169,"Thayer County",963100,1,688,346,342,522,42,106,77
"1574",31,"Nebraska",169,"Thayer County",963100,2,909,458,451,678,35,108,93
"1575",31,"Nebraska",169,"Thayer County",963100,3,1111,533,578,696,68,138,93
"1576",31,"Nebraska",169,"Thayer County",963200,1,1564,727,837,1224,117,172,197
"1577",31,"Nebraska",169,"Thayer County",963200,2,923,497,426,693,63,108,98
"1578",31,"Nebraska",171,"Thomas County",957100,1,831,389,442,549,31,110,60
"1579",31,"Nebraska",173,"Thurston County",940100,1,719,366,353,454,53,75,77
"1580",31,"Nebraska",173,"Thurston County",940100,2,942,480,462,499,62,80,215
"1581",31,"Nebraska",173,"Thurston County",940100,3,1245,618,627,839,58,182,42
"1582",31,"Nebraska",173,"Thurston County",940100,4,1454,741,713,706,193,50,730
"1583",31,"Nebraska",173,"Thurston County",940200,1,1924,884,1040,808,100,75,653
"1584",31,"Nebraska",173,"Thurston County",940200,2,642,359,283,439,34,94,40
"1585",31,"Nebraska",175,"Valley County",971300,1,719,371,348,544,20,56,127
"1586",31,"Nebraska",175,"Valley County",971300,2,1115,533,582,751,26,167,101
"1587",31,"Nebraska",175,"Valley County",971400,1,927,476,451,709,88,121,206
"1588",31,"Nebraska",175,"Valley County",971400,2,738,361,377,561,22,139,13
"1589",31,"Nebraska",175,"Valley County",971400,3,823,381,442,554,57,116,150
"1590",31,"Nebraska",177,"Washington County",50101,1,649,297,352,447,49,91,53
"1591",31,"Nebraska",177,"Washington County",50101,2,1309,582,727,903,36,245,47
"1592",31,"Nebraska",177,"Washington County",50101,3,1526,745,781,800,40,345,2
"1593",31,"Nebraska",177,"Washington County",50102,1,1806,957,849,1109,46,494,212
"1594",31,"Nebraska",177,"Washington County",50102,2,1060,516,544,709,22,160,354
"1595",31,"Nebraska",177,"Washington County",50102,3,927,405,522,600,68,57,60
"1596",31,"Nebraska",177,"Washington County",50102,4,436,257,179,274,26,45,6
"1597",31,"Nebraska",177,"Washington County",50102,5,977,519,458,685,18,271,72
"1598",31,"Nebraska",177,"Washington County",50201,1,645,343,302,516,80,100,53
"1599",31,"Nebraska",177,"Washington County",50201,2,1781,797,984,1132,22,558,27
"1600",31,"Nebraska",177,"Washington County",50201,3,1610,792,818,1138,42,189,77
"1601",31,"Nebraska",177,"Washington County",50202,1,992,495,497,793,22,236,20
"1602",31,"Nebraska",177,"Washington County",50202,2,1090,583,507,624,9,210,0
"1603",31,"Nebraska",177,"Washington County",50202,3,851,455,396,624,60,95,57
"1604",31,"Nebraska",177,"Washington County",50300,1,930,481,449,631,88,203,0
"1605",31,"Nebraska",177,"Washington County",50300,2,1119,583,536,858,57,182,71
"1606",31,"Nebraska",177,"Washington County",50300,3,1456,700,756,925,54,228,121
"1607",31,"Nebraska",177,"Washington County",50300,4,1037,560,477,708,2,198,6
"1608",31,"Nebraska",179,"Wayne County",978600,1,913,458,455,607,55,57,48
"1609",31,"Nebraska",179,"Wayne County",978600,2,876,436,440,547,16,102,60
"1610",31,"Nebraska",179,"Wayne County",978600,3,593,314,279,422,28,88,28
"1611",31,"Nebraska",179,"Wayne County",978600,4,1383,691,692,867,54,287,221
"1612",31,"Nebraska",179,"Wayne County",978700,1,1139,537,602,653,34,279,52
"1613",31,"Nebraska",179,"Wayne County",978700,2,694,401,293,428,11,204,224
"1614",31,"Nebraska",179,"Wayne County",978700,3,975,503,472,686,74,293,13
"1615",31,"Nebraska",179,"Wayne County",978700,4,810,315,495,307,0,157,374
"1616",31,"Nebraska",179,"Wayne County",978700,5,596,283,313,407,31,84,117
"1617",31,"Nebraska",179,"Wayne County",978700,6,1563,855,708,313,0,218,175
"1618",31,"Nebraska",181,"Webster County",965000,1,954,462,492,580,47,124,170
"1619",31,"Nebraska",181,"Webster County",965000,2,1014,423,591,748,49,140,86
"1620",31,"Nebraska",181,"Webster County",965100,1,883,422,461,705,44,100,118
"1621",31,"Nebraska",181,"Webster County",965100,2,922,472,450,662,94,86,183
"1622",31,"Nebraska",183,"Wheeler County",973600,1,725,371,354,505,23,112,111
"1623",31,"Nebraska",185,"York County",969600,1,1462,768,694,1084,127,199,128
"1624",31,"Nebraska",185,"York County",969600,2,1279,619,660,908,30,191,13
"1625",31,"Nebraska",185,"York County",969700,1,1027,497,530,700,51,161,32
"1626",31,"Nebraska",185,"York County",969700,2,810,397,413,629,41,125,60
"1627",31,"Nebraska",185,"York County",969700,3,952,524,428,517,70,54,233
"1628",31,"Nebraska",185,"York County",969700,4,1454,702,752,826,0,272,0
"1629",31,"Nebraska",185,"York County",969800,1,1095,638,457,708,70,124,326
"1630",31,"Nebraska",185,"York County",969800,2,1674,553,1121,1174,236,230,252
"1631",31,"Nebraska",185,"York County",969800,3,1625,793,832,1162,23,426,66
"1632",31,"Nebraska",185,"York County",969900,1,1279,628,651,873,35,245,107
"1633",31,"Nebraska",185,"York County",969900,2,1070,458,612,791,103,216,61
